0.579,0.724,1,-7.907,1,0.0547,0.028, 0.00306,0.202,0.13,105.009,260435,4,Chill
0.465,0.467,6,-11.807,1,0.0452,0.247, 0.315,0.241,0.159,75.072,249555,4,Chill
0.62,0.555,2,-9.334,1,0.0253,0.48, 0.726,0.0636,0.273,107.994,224470,4,Chill
0.491,0.626,4,-5.036,0,0.0361,0.678, 0.0616,0.115,0.139,159.994,204062,4,Chill
0.314,0.368,0,-11.766,1,0.0341,0.155, 0.788,0.162,0.0361,106.45,281325,4,Chill
0.589,0.0693,10,-22.313,0,0.0339,0.546, 0.774,0.124,0.337,128.091,217969,4,Chill
0.259,0.3,4,-14.459,0,0.0328,0.876, 0.198,0.323,0.038,129.823,273240,4,Chill
0.487,0.756,11,-6.409,1,0.0293,0.565, 0.88,0.103,0.239,135.98,255922,4,Chill
0.448,0.424,9,-9.885,1,0.0284,0.371, 0.0193,0.0712,0.062,124.968,261192,4,Chill
0.518,0.584,3,-7.951,0,0.032,0.0134, 0.0215,0.0964,0.182,139.936,363433,4,Chill
0.535,0.917,8,-8.946,0,0.0598,0.00102, 0.903,0.107,0.629,139.951,315234,4,Chill
0.642,0.756,9,-5.526,0,0.0617,0.305, 0.252,0.0825,0.525,120.016,264040,4,Chill
0.541,0.586,9,-10.596,1,0.0283,0.184, 0.681,0.128,0.198,138.014,356091,4,Chill
0.537,0.596,5,-8.481,0,0.0343,0.276, 0.77,0.358,0.109,140.026,375433,4,Chill
0.392,0.722,7,-5.033,1,0.0449,0.0831, 0.0674,0.174,0.0637,101.497,314667,3,Chill
0.499,0.642,9,-6.491,0,0.0442,0.0151, 0.0474,0.361,0.12,136.14,288257,4,Chill
0.385,0.975,5,-3.808,1,0.032,0.00193, 0.708,0.0781,0.323,170.026,326121,4,Chill
0.469,0.675,5,-8.665,1,0.0397,0.00203, 0.904,0.57,0.0849,178.005,287195,4,Chill
0.616,0.828,8,-3.734,0,0.0979,0.00468, 0.304,0.0591,0.231,175.008,429714,4,Chill
0.248,0.689,8,-5.609,0,0.033,0.0029, 0.486,0.153,0.279,85.976,286140,4,Chill
0.524,0.703,0,-7.035,0,0.055,0.00165, 0.0884,0.212,0.19,140.022,310000,4,Chill
0.686,0.718,5,-7.693,0,0.0886,0.648, 0.0486,0.0786,0.217,140.014,227165,4,Chill
0.641,0.913,10,-6.548,0,0.0346,0.0402, 0.00000443,0.116,0.336,139.978,278147,4,Chill
0.421,0.507,6,-10.16,0,0.0312,0.00557, 0.858,0.148,0.135,167.976,197213,4,Chill
0.736,0.759,9,-7.066,1,0.0347,0.0573, 0.207,0.0778,0.485,128.039,170059,4,Chill
0.218,0.735,11,-10.416,1,0.0487,0.0137, 0.894,0.0848,0.0432,178.009,280453,4,Chill
0.483,0.923,7,-4.477,1,0.0475,0.00809, 0.0000406,0.0929,0.0798,176.001,221625,4,Chill
0.681,0.754,5,-5.328,0,0.0329,0.00054, 0.00664,0.343,0.481,128.007,382510,4,Chill
0.617,0.498,6,-7.015,0,0.0285,0.00368, 0.79,0.116,0.0387,140.034,419783,4,Chill
0.392,0.472,1,-8.568,0,0.0372,0.00177, 0.455,0.13,0.0721,140.205,283273,4,Chill
0.279,0.49,9,-10.134,1,0.0505,0.00568, 0.27,0.0713,0.0371,173.953,360757,5,Chill
0.546,0.238,5,-18.202,1,0.0375,0.51, 0.847,0.114,0.228,128.185,189385,4,Chill
0.463,0.927,5,-3.925,1,0.0662,0.00076, 0.0045,0.307,0.51,174.964,302000,4,Chill
0.574,0.886,7,-4.97,1,0.0343,0.0736, 0.958,0.13,0.307,139.96,224831,4,Chill
0.33,0.632,8,-5.117,1,0.0315,0.00246, 0.155,0.0855,0.0393,140,258000,4,Chill
0.625,0.829,0,-7.244,0,0.0494,0.0155, 0.00000199,0.401,0.395,140.133,298290,4,Chill
0.484,0.564,4,-11.452,0,0.0333,0.935, 0.638,0.358,0.0395,136.067,251760,4,Chill
0.596,0.869,10,-11.97,1,0.037,0.0116, 0.173,0.0678,0.944,109.902,238733,4,Happy
0.578,0.866,1,-3.804,1,0.0619,0.00701, 0,0.257,0.619,128.038,199080,4,Happy
0.321,0.462,8,-10.711,1,0.0346,0.0961, 0,0.102,0.457,116.782,308600,4,Happy
0.784,0.882,5,-3.646,1,0.0451,0.0377, 0,0.65,0.699,120.017,189870,4,Happy
0.672,0.901,2,-2.415,1,0.0353,0.0545, 0.000285,0.0792,0.507,99.989,194000,4,Happy
0.652,0.757,1,-6.819,1,0.153,0.286, 0,0.0886,0.962,159.911,233305,4,Happy
0.894,0.642,1,-11.854,1,0.0589,0.13, 0.028,0.0833,0.898,121.654,298867,4,Happy
0.388,0.327,5,-12.522,1,0.0317,0.732, 0.00103,0.15,0.222,107.894,140333,3,Happy
0.606,0.864,11,-7.504,0,0.0919,0.117, 0,0.366,0.579,103.834,278960,4,Happy
0.575,0.765,9,-6.608,1,0.0345,0.00703, 0,0.331,0.407,98.037,205773,4,Happy
0.491,0.802,4,-7.106,1,0.0392,0.25, 0,0.387,0.472,119.25,248907,4,Happy
0.484,0.961,5,-0.67,1,0.158,0.00121, 0.00000715,0.099,0.839,171.954,193840,4,Happy
0.799,0.662,7,-8.585,1,0.0347,0.00482, 0.000505,0.0484,0.717,120.082,196000,4,Happy
0.669,0.616,11,-10.776,0,0.033,0.482, 0,0.179,0.818,130.037,151667,4,Happy
0.667,0.83,0,-5.715,1,0.0749,0.0123, 0,0.191,0.701,113.03,236002,4,Happy
0.404,0.333,0,-16.846,1,0.113,0.655, 0.0000211,0.142,0.717,78.666,213733,4,Happy
0.697,0.938,7,-2.796,0,0.0319,0.00167, 0.000285,0.281,0.829,119.997,223627,4,Happy
0.503,0.772,0,-6.205,1,0.0322,0.595, 0.00000247,0.199,0.935,79.462,165613,4,Happy
0.537,0.921,2,-6.474,1,0.0481,0.0144, 0.00479,0.382,0.467,136.264,248067,4,Happy
0.87,0.515,4,-5.127,1,0.0433,0.206, 0,0.109,0.783,131.777,218707,4,Happy
0.525,0.131,11,-15.937,1,0.0281,0.623, 0.000145,0.254,0.616,63.071,203573,4,Happy
0.546,0.879,9,-6.397,1,0.0441,0.42, 0.00188,0.775,0.783,100.819,230693,4,Happy
0.681,0.163,11,-22.597,1,0.165,0.881, 0.0000762,0.0688,0.771,69.284,292400,4,Happy
0.541,0.812,4,-3.764,1,0.0336,0.203, 0,0.42,0.607,141.056,201627,4,Happy
0.79,0.68,7,-7.807,1,0.153,0.0313, 0,0.194,0.813,100.442,196240,4,Happy
0.561,0.441,2,-10.201,1,0.0284,0.337, 0.0000153,0.0568,0.843,133.891,177227,4,Happy
0.467,0.87,9,-5.499,1,0.0704,0.0433, 0,0.588,0.384,99.502,197360,4,Happy
0.378,0.349,10,-12.918,1,0.0455,0.817, 0,0.0999,0.663,184.428,179173,4,Happy
0.684,0.253,2,-13.561,1,0.0341,0.985, 0.0317,0.118,0.521,102.94,237867,4,Happy
0.557,0.54,9,-10.484,1,0.0347,0.0339, 0.00248,0.179,0.394,129.171,185733,4,Happy
0.671,0.153,0,-13.569,1,0.0404,0.912, 0.0000553,0.0771,0.658,85.6,211933,4,Happy
0.776,0.763,5,-8.124,1,0.0535,0.182, 0.0065,0.077,0.82,128.433,280000,4,Happy
0.401,0.897,0,-8.016,1,0.0848,0.537, 0.00000144,0.065,0.943,166.703,106133,4,Happy
0.754,0.708,2,-7.92,1,0.0278,0.398, 0,0.129,0.965,122.471,168345,4,Happy
0.615,0.234,0,-11.8,1,0.0536,0.812, 0.00000584,0.161,0.412,75.188,257533,4,Happy
0.595,0.866,0,-3.483,1,0.196,0.0336, 0,0.101,0.707,88.731,220387,4,Happy
0.531,0.341,1,-10.433,1,0.0455,0.664, 0,0.272,0.548,132.261,152213,4,Happy
0.348,0.2,5,-13.727,0,0.0474,0.636, 0,0.124,0.421,169.821,111986,3,Happy
0.685,0.875,7,-5.217,1,0.056,0.0247, 0,0.0874,0.82,94.987,180320,4,Happy
0.767,0.862,6,-3.157,1,0.0799,0.448, 0,0.0806,0.767,125.997,201240,4,Happy
0.669,0.747,6,-7.108,1,0.0428,0.141, 0,0.185,0.483,122.531,242440,4,Happy
0.587,0.666,11,-6.25,1,0.0478,0.02, 0,0.079,0.325,104.893,196571,4,Happy
0.677,0.497,5,-5.763,1,0.0809,0.152, 0,0.0911,0.419,99.137,236853,4,Happy
0.763,0.839,0,-3.437,1,0.117,0.429, 0,0.109,0.655,104.977,212627,4,Happy
0.643,0.709,0,-4.343,1,0.0733,0.145, 0.000449,0.115,0.264,129.961,227088,4,Happy
0.737,0.729,5,-6.817,0,0.0354,0.127, 0.0000216,0.077,0.436,111.937,212564,4,Happy
0.668,0.465,11,-12.916,1,0.0568,0.0404, 0.0544,0.396,0.323,118.008,222839,4,Happy
0.642,0.7,8,-5.572,1,0.0489,0.0325, 0.00017,0.091,0.304,144.98,198845,4,Happy
0.775,0.597,5,-5.666,1,0.159,0.36, 0,0.156,0.537,122.069,184909,4,Happy
0.574,0.783,4,-5.625,0,0.0505,0.00246, 0.00000777,0.128,0.398,176.057,200606,4,Happy
0.628,0.797,11,-3.953,0,0.0596,0.0364, 0,0.104,0.321,106.93,215064,4,Happy
0.851,0.709,1,-5.157,0,0.0694,0.0736, 0.00137,0.12,0.42,116.467,235737,4,Happy
0.443,0.726,7,-3.745,1,0.167,0.416, 0,0.369,0.37,119.824,220000,4,Happy
0.405,0.846,6,-3.57,1,0.195,0.0948, 0,0.0666,0.602,82.232,248337,4,Happy
0.57,0.827,3,-1.933,1,0.0456,0.0311, 0,0.103,0.432,102.962,191200,4,Happy
0.603,0.744,0,-5.724,1,0.0458,0.279, 0.00000487,0.106,0.605,101.991,209660,4,Happy
0.816,0.79,4,-5.201,0,0.0588,0.0967, 0.000142,0.0981,0.702,100.024,211110,4,Happy
0.903,0.799,10,-7.254,0,0.137,0.32, 0.00126,0.0545,0.825,119,188159,4,Happy
0.595,0.662,11,-6.858,0,0.0362,0.0178, 0,0.0804,0.417,96.053,218447,4,Happy
0.654,0.796,2,-4.761,0,0.122,0.0188, 0,0.0948,0.491,108.854,178583,4,Happy
0.776,0.809,6,-5.726,0,0.069,0.415, 0,0.179,0.582,100.071,202520,4,Happy
0.706,0.897,8,-2.539,0,0.0349,0.012, 0.00000101,0.343,0.626,125.002,207291,4,Happy
0.631,0.775,1,-5.727,1,0.0535,0.611, 0.0000403,0.0911,0.504,100.928,202574,4,Happy
0.555,0.843,6,-4.165,0,0.193,0.00744, 0.0000283,0.215,0.492,110.076,189581,4,Happy
0.424,0.747,0,-4.644,0,0.219,0.182, 0.000013,0.146,0.524,195.491,198520,4,Happy
0.541,0.69,3,-5.391,1,0.206,0.0216, 0,0.257,0.681,180.239,182026,3,Happy
0.619,0.733,6,-6.699,1,0.138,0.0508, 0,0.215,0.493,97.023,202887,4,Happy
0.698,0.882,4,-3.078,0,0.0863,0.127, 0,0.15,0.445,106.083,200105,4,Happy
0.619,0.858,10,-5.28,1,0.0929,0.00791, 0,0.173,0.23,106.017,232627,4,Happy
0.572,0.845,5,-3.958,0,0.0316,0.175, 0,0.144,0.279,97.999,177441,4,Happy
0.741,0.667,10,-5.445,1,0.134,0.0575, 0,0.106,0.595,112.956,223504,4,Happy
0.611,0.644,6,-7.607,0,0.0553,0.124, 0,0.124,0.13,105.969,221904,4,Happy
0.699,0.765,11,-5.369,1,0.0611,0.0671, 0.0000024,0.105,0.375,102.035,211765,4,Happy
0.906,0.597,0,-2.566,1,0.0764,0.165, 0.00000294,0.0775,0.967,124.008,180500,4,Happy
0.682,0.576,7,-8.55,1,0.0883,0.492, 0.0399,0.0933,0.215,119.015,207600,4,Happy
0.569,0.789,11,-4.607,1,0.123,0.564, 0,0.294,0.603,160.014,198012,4,Happy
0.833,0.748,8,-5.496,0,0.034,0.392, 0.000758,0.0809,0.888,121.999,203586,4,Happy
0.758,0.779,8,-3.531,0,0.0433,0.326, 0,0.178,0.78,106.966,192880,4,Happy
0.681,0.93,5,-2.334,0,0.0612,0.14, 0,0.092,0.545,115.937,188172,4,Happy
0.745,0.717,5,-6.112,1,0.0603,0.00852, 0.00000173,0.238,0.7,111.094,196081,4,Happy
0.64,0.728,6,-4.07,0,0.034,0.00111, 0,0.084,0.282,125.966,197893,4,Happy
0.69,0.876,2,-4.159,1,0.059,0.0428, 0,0.147,0.493,123.994,192112,4,Happy
0.532,0.977,10,-2.761,0,0.0353,0.0208, 0,0.151,0.966,116.527,224549,4,Happy
0.753,0.705,7,-5.765,1,0.0761,0.0449, 0,0.16,0.737,119.993,179750,4,Happy
0.741,0.79,11,-4.086,0,0.0469,0.113, 0,0.0542,0.528,104.043,184134,4,Happy
0.759,0.724,0,-3.97,0,0.0448,0.0564, 0.000116,0.0632,0.432,91.99,201362,4,Happy
0.674,0.647,5,-6.105,1,0.0474,0.000395, 0.00203,0.0696,0.287,124.048,208138,4,Happy
0.745,0.746,9,-6.274,1,0.04,0.222, 0.0000294,0.0496,0.522,100.002,176187,4,Happy
0.707,0.629,0,-4.581,0,0.0563,0.259, 0.000016,0.138,0.457,122.863,212459,4,Happy
0.785,0.682,5,-5.94,1,0.137,0.00687, 0,0.634,0.345,105.16,215147,4,Happy
0.586,0.749,4,-4.101,0,0.0315,0.0448, 0,0.172,0.365,149.869,192987,4,Happy
0.781,0.765,8,-4.092,1,0.0385,0.534, 0,0.152,0.564,104.987,198286,4,Happy
0.791,0.779,7,-3.796,1,0.0409,0.0174, 0.0000765,0.222,0.845,135.059,176179,4,Happy
0.708,0.848,5,-4.898,0,0.111,0.0679, 0.00000606,0.131,0.645,103.929,169219,4,Happy
0.671,0.556,3,-6.835,0,0.0498,0.0778, 0.00000202,0.0696,0.305,95.031,166198,4,Happy
0.601,0.834,0,-3.78,1,0.0455,0.00502, 0.15,0.121,0.249,167.879,187761,4,Happy
0.87,0.502,5,-7.497,0,0.0549,0.549, 0.00356,0.0916,0.673,82.53,160597,4,Happy
0.623,0.654,0,-5.675,0,0.0372,0.0545, 0,0.0838,0.401,95.921,220291,4,Happy
0.567,0.714,6,-5.577,0,0.138,0.046, 0,0.0871,0.292,149.108,198142,4,Happy
